 order_id,order_date,customer_id,product,category,quantity,price,cost,discount,region
12188,2023-08-29,C0696,Mobile,Electronics,1,22000,18000.0,500,South
12189,2023-10-25,C0643,Laptop,Electronics,1,60000,48000.0,0,West
12190,2023-02-05,C0049,Table,Furniture,1,9000,6500.0,2000,East
12191,2023-03-25,C0567,Office Chair,Furniture,3,7000,4500.0,5000,East
12192,2023-09-20,C0666,Office Chair,Furniture,1,7000,4500.0,5000,South
12193,2023-11-06,C0355,Tablet,Electronics,2,18000,14000.0,3000,North
12194,2023-06-21,C0712,Table,Furniture,3,9000,6500.0,2000,South
12195,2023-06-22,C0308,Tablet,Electronics,2,18000,14000.0,5000,North
12196,2023-12-28,C0630,Tablet,Electronics,2,18000,14000.0,2000,West
12197,2023-02-16,C0775,Laptop,Electronics,3,60000,48000.0,500,South
12198,2023-05-21,C0046,Mobile,Electronics,1,22000,18000.0,500,West
12199,2023-04-28,C0302,Office Chair,Furniture,2,7000,4500.0,3000,East
12200,2023-10-04,C0408,Office Chair,Furniture,3,7000,4500.0,500,North
12201,2023-08-02,C0189,Mobile,Electronics,1,22000,18000.0,2000,East
12202,2023-08-08,C0129,Office Chair,Furniture,3,7000,4500.0,0,North
12203,2023-01-26,C0561,Mobile,Electronics,3,22000,18000.0,3000,North
12204,2023-01-09,C0537,Table,Furniture,3,9000,6500.0,0,North
12205,2023-09-28,C0266,Laptop,Electronics,1,60000,48000.0,2000,West
12206,2023-01-10,C0118,Laptop,Electronics,2,60000,48000.0,3000,South
12207,2023-05-01,C0464,Laptop,Electronics,2,60000,48000.0,0,East
12208,2023-05-05,C0144,Mobile,Electronics,3,22000,18000.0,3000,North
12209,2023-06-19,C0442,Mobile,Electronics,3,22000,18000.0,2000,South
12210,2023-03-13,C0200,Headphone,Electronics,1,2500,,5000,South
12211,2023-06-01,C0157,Office Chair,Furniture,3,7000,4500.0,3000,South
12212,2023-07-27,C0487,Office Chair,Furniture,3,7000,4500.0,5000,North
12213,2023-02-18,C0134,Headphone,Electronics,3,2500,,2000,South
12214,2023-06-03,C0148,Headphone,Electronics,2,2500,,3000,East
12215,2023-12-13,C0336,Laptop,Electronics,3,60000,48000.0,3000,North
12216,2023-10-20,C0071,Headphone,Electronics,2,2500,,5000,West
12217,2023-03-09,C0233,Mobile,Electronics,1,22000,18000.0,500,North
12218,2023-02-19,C0334,Tablet,Electronics,1,18000,14000.0,5000,South
12219,2023-06-01,C0666,Mobile,Electronics,2,22000,18000.0,5000,North
12220,2023-01-19,C0090,Headphone,Electronics,2,2500,,5000,North
12221,2023-04-10,C0334,Office Chair,Furniture,2,7000,4500.0,2000,West
12222,2023-03-01,C0199,Mobile,Electronics,2,22000,18000.0,1000,West
12223,2023-06-16,C0161,Office Chair,Furniture,3,7000,4500.0,5000,East
12224,2023-07-21,C0538,Mobile,Electronics,2,22000,18000.0,3000,West
12225,2023-12-11,C0121,Office Chair,Furniture,2,7000,4500.0,0,West
12226,2023-05-26,C0301,Table,Furniture,2,9000,6500.0,500,East
12227,2023-06-13,C0724,Mobile,Electronics,3,22000,18000.0,5000,West
12228,2023-08-30,C0575,Office Chair,Furniture,3,7000,4500.0,5000,South
12229,2023-03-10,C0436,Tablet,Electronics,3,18000,14000.0,500,South
12230,2023-06-24,C0068,Laptop,Electronics,1,60000,48000.0,5000,East
12231,2023-02-18,C0765,Mobile,Electronics,3,22000,18000.0,3000,North
12232,2023-04-18,C0459,Tablet,Electronics,2,18000,14000.0,1000,West
12233,2023-08-14,C0514,Laptop,Electronics,3,60000,48000.0,5000,North
12234,2023-06-10,C0398,Mobile,Electronics,3,22000,18000.0,500,West
12235,2023-04-29,C0620,Tablet,Electronics,2,18000,14000.0,5000,South
12236,2023-05-29,C0286,Tablet,Electronics,3,18000,14000.0,2000,South
12237,2023-05-30,C0561,Table,Furniture,1,9000,6500.0,3000,North
12238,2023-10-20,C0140,Tablet,Electronics,3,18000,14000.0,3000,West
12239,2023-05-23,C0730,Table,Furniture,1,9000,6500.0,1000,North
12240,2023-06-09,C0556,Headphone,Electronics,1,2500,,2000,East
12241,2023-01-11,C0781,Office Chair,Furniture,1,7000,4500.0,2000,East
12242,2023-05-18,C0590,Laptop,Electronics,2,60000,48000.0,1000,North
12243,2023-03-19,C0728,Office Chair,Furniture,3,7000,4500.0,0,West
12244,2023-03-18,C0610,Office Chair,Furniture,1,7000,4500.0,5000,North
12245,2023-09-11,C0748,Table,Furniture,1,9000,6500.0,2000,East
12246,2023-09-15,C0282,Office Chair,Furniture,3,7000,4500.0,0,South
12247,2023-11-16,C0661,Tablet,Electronics,2,18000,14000.0,0,North
12248,2023-10-18,C0578,Table,Furniture,2,9000,6500.0,3000,North
12249,2023-09-20,C0746,Office Chair,Furniture,1,7000,4500.0,5000,East
12250,2023-03-26,C0457,Table,Furniture,2,9000,6500.0,3000,West
12251,2023-05-26,C0087,Headphone,Electronics,3,2500,,500,North
12252,2023-11-19,C0079,Table,Furniture,2,9000,6500.0,3000,North
12253,2023-02-11,C0205,Mobile,Electronics,3,22000,18000.0,2000,West
12254,2023-05-05,C0791,Tablet,Electronics,1,18000,14000.0,2000,North
12255,2023-06-16,C0337,Laptop,Electronics,3,60000,48000.0,5000,South
12256,2023-08-29,C0254,Mobile,Electronics,1,22000,18000.0,0,South
12257,2023-10-07,C0304,Mobile,Electronics,3,22000,18000.0,2000,North
12258,2023-07-07,C0380,Mobile,Electronics,3,22000,18000.0,3000,East
12259,2023-10-29,C0130,Office Chair,Furniture,2,7000,4500.0,3000,West
12260,2023-01-19,C0596,Table,Furniture,3,9000,6500.0,5000,South
12261,2023-03-09,C0276,Table,Furniture,1,9000,6500.0,3000,East
12262,2023-08-06,C0699,Office Chair,Furniture,3,7000,4500.0,1000,East
12263,2023-04-12,C0558,Tablet,Electronics,1,18000,14000.0,5000,South
12264,2023-02-11,C0183,Office Chair,Furniture,1,7000,4500.0,5000,North
12265,2023-10-15,C0268,Office Chair,Furniture,3,7000,4500.0,2000,East
12266,2023-06-16,C0322,Office Chair,Furniture,2,7000,4500.0,5000,South
12267,2023-04-19,C0512,Tablet,Electronics,3,18000,14000.0,500,North
12268,2023-02-05,C0612,Tablet,Electronics,3,18000,14000.0,2000,West
12269,2023-08-20,C0078,Headphone,Electronics,2,2500,,2000,East
12270,2023-08-17,C0784,Headphone,Electronics,1,2500,,1000,West
12271,2023-12-19,C0339,Headphone,Electronics,3,2500,,2000,North
12272,2023-06-13,C0674,Headphone,Electronics,2,2500,,0,West
12273,2023-03-14,C0556,Table,Furniture,2,9000,6500.0,3000,East
12274,2023-05-16,C0509,Mobile,Electronics,1,22000,18000.0,3000,West
12275,2023-12-19,C0238,Mobile,Electronics,2,22000,18000.0,5000,West
12276,2023-03-11,C0134,Headphone,Electronics,1,2500,,1000,West
12277,2023-07-15,C0192,Headphone,Electronics,3,2500,,3000,West
12278,2023-09-26,C0356,Laptop,Electronics,2,60000,48000.0,0,North
12279,2023-02-18,C0278,Mobile,Electronics,3,22000,18000.0,1000,East
12280,2023-11-12,C0018,Laptop,Electronics,2,60000,48000.0,500,North
12281,2023-05-10,C0524,Laptop,Electronics,2,60000,48000.0,3000,East
12282,2023-01-05,C0180,Office Chair,Furniture,3,7000,4500.0,2000,West
12283,2023-01-27,C0123,Table,Furniture,2,9000,6500.0,0,North
12284,2023-06-09,C0246,Tablet,Electronics,3,18000,14000.0,0,South
12285,2023-05-29,C0734,Mobile,Electronics,3,22000,18000.0,3000,East
12286,2023-09-21,C0373,Headphone,Electronics,1,2500,,5000,North
12287,2023-08-18,C0051,Headphone,Electronics,3,2500,,500,North
12288,2023-07-19,C0071,Tablet,Electronics,1,18000,14000.0,2000,North
12289,2023-02-19,C0480,Mobile,Electronics,3,22000,18000.0,500,North
12290,2023-03-08,C0560,Headphone,Electronics,2,2500,,500,East
12291,2023-10-27,C0019,Headphone,Electronics,3,2500,,3000,South
12292,2023-02-27,C0774,Office Chair,Furniture,2,7000,4500.0,2000,North
12293,2023-09-16,C0084,Laptop,Electronics,1,60000,48000.0,3000,West
12294,2023-12-08,C0155,Headphone,Electronics,2,2500,,3000,East
12295,2023-11-22,C0565,Table,Furniture,3,9000,6500.0,5000,South
12296,2023-05-10,C0619,Mobile,Electronics,2,22000,18000.0,0,North
12297,2023-08-03,C0357,Table,Furniture,1,9000,6500.0,5000,East
12298,2023-06-21,C0647,Tablet,Electronics,2,18000,14000.0,5000,South
12299,2023-09-15,C0443,Office Chair,Furniture,2,7000,4500.0,3000,East
12300,2023-04-12,C0069,Mobile,Electronics,3,22000,18000.0,5000,East
12301,2023-07-28,C0523,Office Chair,Furniture,3,7000,4500.0,5000,North
12302,2023-10-18,C0143,Laptop,Electronics,2,60000,48000.0,1000,West
12303,2023-12-20,C0192,Headphone,Electronics,1,2500,,2000,South
12304,2023-10-13,C0387,Mobile,Electronics,2,22000,18000.0,0,South
12305,2023-04-26,C0378,Tablet,Electronics,1,18000,14000.0,2000,West
12306,2023-09-21,C0581,Laptop,Electronics,1,60000,48000.0,0,South
12307,2023-05-30,C0535,Laptop,Electronics,1,60000,48000.0,1000,East
12308,2023-10-27,C0693,Office Chair,Furniture,2,7000,4500.0,3000,East
12309,2023-02-05,C0293,Laptop,Electronics,1,60000,48000.0,0,North
12310,2023-11-29,C0009,Mobile,Electronics,2,22000,18000.0,0,West
12311,2023-10-14,C0271,Office Chair,Furniture,1,7000,4500.0,0,South
12312,2023-10-30,C0387,Laptop,Electronics,1,60000,48000.0,1000,South
12313,2023-11-07,C0093,Tablet,Electronics,2,18000,14000.0,2000,West
12314,2023-07-27,C0529,Table,Furniture,3,9000,6500.0,1000,South
12315,2023-04-16,C0154,Mobile,Electronics,3,22000,18000.0,0,East
12316,2023-06-07,C0405,Tablet,Electronics,2,18000,14000.0,5000,West
12317,2023-05-01,C0149,Tablet,Electronics,2,18000,14000.0,0,North
12318,2023-02-24,C0267,Office Chair,Furniture,3,7000,4500.0,5000,North
12319,2023-01-12,C0422,Headphone,Electronics,3,2500,,3000,North
12320,2023-05-25,C0618,Office Chair,Furniture,3,7000,4500.0,1000,West
12321,2023-05-16,C0472,Mobile,Electronics,2,22000,18000.0,5000,North
12322,2023-01-03,C0547,Mobile,Electronics,1,22000,18000.0,1000,South
12323,2023-05-24,C0631,Office Chair,Furniture,2,7000,4500.0,500,North
12324,2023-01-30,C0526,Headphone,Electronics,3,2500,,2000,South
12325,2023-08-25,C0503,Office Chair,Furniture,1,7000,4500.0,500,East
12326,2023-10-06,C0014,Mobile,Electronics,2,22000,18000.0,5000,West
12327,2023-12-14,C0778,Headphone,Electronics,3,2500,,500,South
12328,2023-04-25,C0652,Mobile,Electronics,2,22000,18000.0,2000,South
12329,2023-04-14,C0364,Headphone,Electronics,1,2500,,5000,East
12330,2023-04-28,C0119,Headphone,Electronics,3,2500,,3000,South
12331,2023-01-05,C0238,Office Chair,Furniture,2,7000,4500.0,3000,West
12332,2023-12-26,C0546,Office Chair,Furniture,1,7000,4500.0,2000,South
12333,2023-09-05,C0169,Office Chair,Furniture,1,7000,4500.0,2000,South
12334,2023-12-30,C0522,Headphone,Electronics,2,2500,,5000,West
12335,2023-11-17,C0634,Headphone,Electronics,1,2500,,1000,South
12336,2023-05-01,C0657,Mobile,Electronics,3,22000,18000.0,5000,North
12337,2023-10-13,C0735,Tablet,Electronics,1,18000,14000.0,1000,North
12338,2023-05-29,C0769,Office Chair,Furniture,2,7000,4500.0,1000,West
12339,2023-03-25,C0780,Table,Furniture,3,9000,6500.0,1000,East
12340,2023-08-19,C0516,Mobile,Electronics,1,22000,18000.0,5000,South
12341,2023-10-15,C0397,Mobile,Electronics,1,22000,18000.0,0,West
12342,2023-06-10,C0106,Laptop,Electronics,3,60000,48000.0,0,South
12343,2023-09-29,C0085,Office Chair,Furniture,3,7000,4500.0,3000,South
12344,2023-02-07,C0214,Mobile,Electronics,1,22000,18000.0,0,East
12345,2023-08-14,C0121,Laptop,Electronics,3,60000,48000.0,0,East
12346,2023-05-22,C0132,Table,Furniture,2,9000,6500.0,1000,South
12347,2023-10-19,C0197,Table,Furniture,1,9000,6500.0,1000,North
12348,2023-05-31,C0019,Office Chair,Furniture,2,7000,4500.0,2000,North
12349,2023-04-24,C0642,Headphone,Electronics,1,2500,,1000,East
12350,2023-08-25,C0012,Laptop,Electronics,2,60000,48000.0,5000,West
12351,2023-03-07,C0081,Headphone,Electronics,2,2500,,2000,East
12352,2023-12-27,C0330,Table,Furniture,3,9000,6500.0,2000,West
12353,2023-12-07,C0774,Table,Furniture,1,9000,6500.0,0,East
12354,2023-09-15,C0392,Tablet,Electronics,3,18000,14000.0,1000,West
12355,2023-09-06,C0637,Tablet,Electronics,3,18000,14000.0,0,North
12356,2023-11-27,C0307,Tablet,Electronics,1,18000,14000.0,1000,South
12357,2023-11-19,C0267,Tablet,Electronics,2,18000,14000.0,0,South
12358,2023-06-29,C0447,Mobile,Electronics,1,22000,18000.0,0,North
12359,2023-07-09,C0441,Tablet,Electronics,1,18000,14000.0,0,East
12360,2023-06-03,C0652,Mobile,Electronics,1,22000,18000.0,5000,West
12361,2023-07-15,C0002,Mobile,Electronics,3,22000,18000.0,3000,South
12362,2023-11-07,C0520,Office Chair,Furniture,1,7000,4500.0,0,West
12363,2023-09-19,C0762,Mobile,Electronics,1,22000,18000.0,500,South
12364,2023-05-23,C0651,Mobile,Electronics,1,22000,18000.0,500,South
12365,2023-12-08,C0636,Tablet,Electronics,2,18000,14000.0,500,East
12366,2023-11-12,C0309,Mobile,Electronics,2,22000,18000.0,5000,North
12367,2023-04-11,C0740,Headphone,Electronics,2,2500,,2000,South
12368,2023-09-01,C0522,Tablet,Electronics,2,18000,14000.0,0,South
12369,2023-01-12,C0469,Laptop,Electronics,3,60000,48000.0,500,West
12370,2023-08-27,C0212,Tablet,Electronics,3,18000,14000.0,5000,East
12371,2023-02-18,C0112,Mobile,Electronics,1,22000,18000.0,2000,South
12372,2023-02-11,C0008,Headphone,Electronics,3,2500,,500,North
12373,2023-06-15,C0477,Tablet,Electronics,2,18000,14000.0,1000,West
12374,2023-03-23,C0460,Headphone,Electronics,1,2500,,3000,South
12375,2023-10-18,C0253,Laptop,Electronics,1,60000,48000.0,0,West
12376,2023-06-07,C0526,Table,Furniture,2,9000,6500.0,3000,South
12377,2023-08-04,C0752,Laptop,Electronics,2,60000,48000.0,3000,East
12378,2023-06-07,C0438,Table,Furniture,2,9000,6500.0,1000,East
12379,2023-05-14,C0754,Office Chair,Furniture,3,7000,4500.0,1000,South
12380,2023-03-08,C0661,Table,Furniture,1,9000,6500.0,1000,East
12381,2023-12-02,C0236,Office Chair,Furniture,2,7000,4500.0,2000,South
12382,2023-01-07,C0306,Tablet,Electronics,1,18000,14000.0,500,East
12383,2023-01-14,C0478,Office Chair,Furniture,1,7000,4500.0,0,West
12384,2023-03-14,C0679,Headphone,Electronics,3,2500,,1000,North
12385,2023-06-12,C0020,Office Chair,Furniture,1,7000,4500.0,5000,East
12386,2023-03-07,C0216,Headphone,Electronics,2,2500,,0,North
12387,2023-12-13,C0135,Table,Furniture,2,9000,6500.0,0,North
12388,2023-05-10,C0129,Table,Furniture,1,9000,6500.0,0,East
12389,2023-07-25,C0410,Table,Furniture,1,9000,6500.0,1000,North
12390,2023-10-03,C0422,Office Chair,Furniture,3,7000,4500.0,1000,South
12391,2023-09-13,C0294,Table,Furniture,2,9000,6500.0,500,North
12392,2023-09-23,C0246,Office Chair,Furniture,2,7000,4500.0,1000,South
12393,2023-01-25,C0701,Office Chair,Furniture,1,7000,4500.0,1000,North
12394,2023-10-08,C0556,Mobile,Electronics,1,22000,18000.0,0,North
12395,2023-09-10,C0086,Mobile,Electronics,1,22000,18000.0,500,West
12396,2023-11-06,C0556,Office Chair,Furniture,2,7000,4500.0,3000,East
12397,2023-10-16,C0375,Headphone,Electronics,1,2500,,1000,West
12398,2023-06-13,C0446,Tablet,Electronics,3,18000,14000.0,5000,North
12399,2023-04-05,C0378,Laptop,Electronics,3,60000,48000.0,1000,East
12400,2023-09-27,C0390,Mobile,Electronics,1,22000,18000.0,3000,East
12401,2023-11-17,C0657,Office Chair,Furniture,3,7000,4500.0,0,North
12402,2023-04-20,C0051,Laptop,Electronics,3,60000,48000.0,500,East
12403,2023-12-02,C0242,Mobile,Electronics,3,22000,18000.0,0,East
12404,2023-11-06,C0294,Tablet,Electronics,3,18000,14000.0,2000,South
12405,2023-08-26,C0563,Headphone,Electronics,3,2500,,1000,East
12406,2023-01-25,C0266,Office Chair,Furniture,2,7000,4500.0,5000,South
12407,2023-05-21,C0120,Tablet,Electronics,1,18000,14000.0,2000,South
12408,2023-04-27,C0712,Mobile,Electronics,3,22000,18000.0,1000,South
12409,2023-01-25,C0248,Office Chair,Furniture,1,7000,4500.0,2000,West
12410,2023-03-20,C0070,Laptop,Electronics,3,60000,48000.0,3000,South
12411,2023-03-09,C0057,Table,Furniture,2,9000,6500.0,1000,South
12412,2023-06-22,C0382,Headphone,Electronics,2,2500,,5000,East
12413,2023-01-12,C0039,Mobile,Electronics,3,22000,18000.0,1000,East
12414,2023-10-15,C0443,Headphone,Electronics,3,2500,,2000,East
12415,2023-05-08,C0018,Office Chair,Furniture,3,7000,4500.0,500,North
12416,2023-04-06,C0732,Table,Furniture,2,9000,6500.0,2000,East
12417,2023-04-02,C0756,Tablet,Electronics,2,18000,14000.0,1000,South
12418,2023-05-21,C0352,Headphone,Electronics,1,2500,,1000,South
12419,2023-01-31,C0298,Laptop,Electronics,2,60000,48000.0,500,South
12420,2023-11-30,C0283,Mobile,Electronics,3,22000,18000.0,0,East
12421,2023-01-20,C0586,Laptop,Electronics,1,60000,48000.0,500,West
12422,2023-05-26,C0110,Headphone,Electronics,2,2500,,0,East
12423,2023-11-12,C0180,Table,Furniture,2,9000,6500.0,5000,South
12424,2023-06-09,C0544,Tablet,Electronics,3,18000,14000.0,1000,South
12425,2023-12-15,C0746,Tablet,Electronics,1,18000,14000.0,3000,North
12426,2023-02-12,C0794,Laptop,Electronics,2,60000,48000.0,3000,West
12427,2023-09-11,C0025,Office Chair,Furniture,2,7000,4500.0,2000,South
12428,2023-05-10,C0791,Office Chair,Furniture,3,7000,4500.0,500,South
12429,2023-03-01,C0738,Table,Furniture,1,9000,6500.0,500,East
12430,2023-05-31,C0057,Tablet,Electronics,1,18000,14000.0,3000,North
12431,2023-10-14,C0180,Laptop,Electronics,1,60000,48000.0,0,West
12432,2023-01-05,C0232,Laptop,Electronics,1,60000,48000.0,500,East
12433,2023-09-23,C0343,Laptop,Electronics,3,60000,48000.0,0,East
12434,2023-12-11,C0477,Headphone,Electronics,2,2500,,0,North
12435,2023-05-10,C0799,Table,Furniture,2,9000,6500.0,0,South
12436,2023-09-24,C0576,Office Chair,Furniture,1,7000,4500.0,0,North
12437,2023-06-27,C0455,Office Chair,Furniture,1,7000,4500.0,2000,South
12438,2023-09-10,C0232,Headphone,Electronics,1,2500,,2000,East
12439,2023-02-25,C0289,Mobile,Electronics,2,22000,18000.0,3000,North
12440,2023-03-24,C0213,Headphone,Electronics,2,2500,,2000,East
12441,2023-04-09,C0258,Table,Furniture,1,9000,6500.0,5000,South
12442,2023-05-29,C0530,Laptop,Electronics,3,60000,48000.0,500,West
12443,2023-11-25,C0687,Headphone,Electronics,2,2500,,5000,South
12444,2023-06-05,C0229,Laptop,Electronics,2,60000,48000.0,2000,South
12445,2023-07-09,C0226,Table,Furniture,1,9000,6500.0,500,South
12446,2023-09-20,C0596,Table,Furniture,3,9000,6500.0,500,West
12447,2023-03-21,C0435,Tablet,Electronics,1,18000,14000.0,0,South
12448,2023-09-09,C0758,Laptop,Electronics,1,60000,48000.0,3000,South
12449,2023-04-07,C0402,Office Chair,Furniture,3,7000,4500.0,0,North
12450,2023-09-17,C0622,Headphone,Electronics,3,2500,,0,South
12451,2023-09-17,C0766,Table,Furniture,3,9000,6500.0,5000,West
12452,2023-04-13,C0088,Laptop,Electronics,2,60000,48000.0,2000,East
12453,2023-02-09,C0584,Mobile,Electronics,1,22000,18000.0,5000,North
12454,2023-09-30,C0542,Tablet,Electronics,2,18000,14000.0,2000,South
12455,2023-04-11,C0684,Mobile,Electronics,3,22000,18000.0,5000,North
12456,2023-12-25,C0309,Table,Furniture,2,9000,6500.0,500,West
12457,2023-11-04,C0343,Mobile,Electronics,3,22000,18000.0,2000,South
12458,2023-08-09,C0436,Mobile,Electronics,3,22000,18000.0,2000,East
12459,2023-11-04,C0177,Tablet,Electronics,1,18000,14000.0,5000,East
12460,2023-05-04,C0139,Tablet,Electronics,1,18000,14000.0,1000,West
12461,2023-08-19,C0194,Tablet,Electronics,1,18000,14000.0,500,West
12462,2023-06-27,C0186,Tablet,Electronics,2,18000,14000.0,500,North
12463,2023-03-04,C0218,Mobile,Electronics,1,22000,18000.0,1000,West
12464,2023-04-26,C0164,Office Chair,Furniture,3,7000,4500.0,5000,West
12465,2023-07-10,C0161,Office Chair,Furniture,1,7000,4500.0,5000,South
12466,2023-03-03,C0525,Tablet,Electronics,2,18000,14000.0,500,West
12467,2023-09-13,C0601,Headphone,Electronics,1,2500,,5000,East
12468,2023-01-07,C0042,Laptop,Electronics,1,60000,48000.0,3000,East
12469,2023-06-04,C0210,Table,Furniture,1,9000,6500.0,3000,North
12470,2023-04-02,C0741,Headphone,Electronics,2,2500,,1000,East
12471,2023-01-14,C0275,Table,Furniture,3,9000,6500.0,2000,North
12472,2023-08-17,C0279,Headphone,Electronics,3,2500,,3000,West
12473,2023-03-27,C0251,Headphone,Electronics,3,2500,,5000,West
12474,2023-05-13,C0310,Office Chair,Furniture,1,7000,4500.0,1000,East
12475,2023-07-02,C0720,Laptop,Electronics,1,60000,48000.0,3000,South
12476,2023-03-03,C0140,Headphone,Electronics,2,2500,,0,East
12477,2023-08-07,C0792,Tablet,Electronics,3,18000,14000.0,1000,South
12478,2023-09-03,C0546,Table,Furniture,1,9000,6500.0,500,East
12479,2023-08-18,C0530,Office Chair,Furniture,1,7000,4500.0,3000,East
12480,2023-03-20,C0057,Table,Furniture,1,9000,6500.0,500,North
12481,2023-05-29,C0112,Tablet,Electronics,2,18000,14000.0,1000,North
12482,2023-05-18,C0005,Tablet,Electronics,3,18000,14000.0,3000,East
12483,2023-11-10,C0410,Headphone,Electronics,2,2500,,500,South
12484,2023-03-06,C0414,Tablet,Electronics,3,18000,14000.0,2000,West
12485,2023-01-13,C0182,Laptop,Electronics,3,60000,48000.0,2000,South
12486,2023-08-01,C0013,Tablet,Electronics,1,18000,14000.0,0,North
12487,2023-08-30,C0339,Headphone,Electronics,1,2500,,5000,East
12488,2023-08-01,C0797,Table,Furniture,1,9000,6500.0,1000,East
12489,2023-06-30,C0259,Tablet,Electronics,1,18000,14000.0,5000,South
12490,2023-12-04,C0090,Office Chair,Furniture,1,7000,4500.0,5000,East
12491,2023-06-22,C0616,Office Chair,Furniture,3,7000,4500.0,500,South
12492,2023-06-09,C0698,Office Chair,Furniture,1,7000,4500.0,0,East
12493,2023-06-13,C0250,Table,Furniture,1,9000,6500.0,1000,North
12494,2023-07-07,C0255,Mobile,Electronics,2,22000,18000.0,2000,South
12495,2023-07-10,C0588,Office Chair,Furniture,2,7000,4500.0,5000,North
12496,2023-11-04,C0108,Office Chair,Furniture,3,7000,4500.0,500,North
12497,2023-09-13,C0668,Mobile,Electronics,3,22000,18000.0,5000,North
12498,2023-07-02,C0594,Table,Furniture,2,9000,6500.0,3000,North
12499,2023-04-27,C0589,Office Chair,Furniture,2,7000,4500.0,2000,West
12500,2023-10-09,C0485,Headphone,Electronics,1,2500,,5000,North
12501,2023-07-15,C0258,Table,Furniture,1,9000,6500.0,3000,North
12502,2023-02-03,C0639,Office Chair,Furniture,3,7000,4500.0,3000,West
12503,2023-02-21,C0282,Office Chair,Furniture,2,7000,4500.0,500,South
12504,2023-04-22,C0088,Mobile,Electronics,3,22000,18000.0,500,South
12505,2023-09-09,C0204,Headphone,Electronics,1,2500,,3000,South
12506,2023-03-23,C0016,Table,Furniture,3,9000,6500.0,0,South
12507,2023-08-20,C0151,Tablet,Electronics,3,18000,14000.0,5000,South
12508,2023-08-15,C0254,Laptop,Electronics,3,60000,48000.0,3000,North
12509,2023-08-21,C0188,Headphone,Electronics,1,2500,,3000,West
12510,2023-08-09,C0329,Tablet,Electronics,3,18000,14000.0,500,North
12511,2023-02-11,C0544,Headphone,Electronics,1,2500,,5000,North
12512,2023-01-21,C0783,Tablet,Electronics,2,18000,14000.0,1000,South
12513,2023-02-11,C0397,Tablet,Electronics,3,18000,14000.0,2000,South
12514,2023-04-23,C0517,Headphone,Electronics,3,2500,,500,South
12515,2023-04-15,C0459,Mobile,Electronics,1,22000,18000.0,5000,West
12516,2023-07-11,C0330,Headphone,Electronics,3,2500,,5000,West
12517,2023-01-17,C0169,Headphone,Electronics,1,2500,,0,East
12518,2023-04-30,C0693,Tablet,Electronics,3,18000,14000.0,2000,North
12519,2023-05-09,C0366,Laptop,Electronics,2,60000,48000.0,500,West
12520,2023-05-10,C0178,Tablet,Electronics,2,18000,14000.0,500,South
12521,2023-03-01,C0655,Office Chair,Furniture,2,7000,4500.0,1000,North
12522,2023-02-17,C0362,Headphone,Electronics,3,2500,,0,South
12523,2023-01-29,C0760,Table,Furniture,3,9000,6500.0,0,East
12524,2023-04-07,C0639,Headphone,Electronics,2,2500,,5000,North
12525,2023-01-10,C0775,Mobile,Electronics,2,22000,18000.0,5000,East
12526,2023-08-30,C0040,Table,Furniture,1,9000,6500.0,500,West
12527,2023-11-10,C0416,Tablet,Electronics,1,18000,14000.0,1000,North
12528,2023-08-20,C0355,Mobile,Electronics,2,22000,18000.0,500,East
12529,2023-10-04,C0255,Headphone,Electronics,2,2500,,3000,South
12530,2023-10-11,C0143,Tablet,Electronics,3,18000,14000.0,5000,South
12531,2023-07-22,C0752,Tablet,Electronics,2,18000,14000.0,3000,North
12532,2023-09-04,C0740,Office Chair,Furniture,1,7000,4500.0,1000,East
12533,2023-10-17,C0710,Office Chair,Furniture,1,7000,4500.0,500,South
12534,2023-09-21,C0577,Laptop,Electronics,1,60000,48000.0,5000,West
12535,2023-08-02,C0011,Office Chair,Furniture,1,7000,4500.0,1000,West
12536,2023-07-19,C0620,Table,Furniture,1,9000,6500.0,500,West
12537,2023-03-20,C0026,Tablet,Electronics,1,18000,14000.0,500,North
12538,2023-12-09,C0421,Office Chair,Furniture,2,7000,4500.0,3000,North
12539,2023-12-10,C0663,Laptop,Electronics,1,60000,48000.0,2000,South
12540,2023-06-22,C0221,Headphone,Electronics,1,2500,,0,East
12541,2023-03-10,C0496,Table,Furniture,1,9000,6500.0,5000,West
12542,2023-03-28,C0237,Office Chair,Furniture,1,7000,4500.0,0,East
12543,2023-04-11,C0237,Tablet,Electronics,2,18000,14000.0,1000,South
12544,2023-01-08,C0219,Headphone,Electronics,3,2500,,0,North
12545,2023-11-29,C0487,Tablet,Electronics,3,18000,14000.0,3000,West
12546,2023-07-19,C0461,Headphone,Electronics,3,2500,,2000,North
12547,2023-03-28,C0663,Table,Furniture,3,9000,6500.0,5000,North
12548,2023-02-12,C0635,Tablet,Electronics,1,18000,14000.0,500,West
12549,2023-04-19,C0144,Office Chair,Furniture,3,7000,4500.0,500,South
12550,2023-06-01,C0189,Office Chair,Furniture,3,7000,4500.0,3000,North
12551,2023-01-17,C0255,Laptop,Electronics,2,60000,48000.0,5000,South
12552,2023-05-13,C0068,Headphone,Electronics,2,2500,,0,North
12553,2023-05-28,C0616,Laptop,Electronics,2,60000,48000.0,500,East
12554,2023-10-04,C0336,Mobile,Electronics,1,22000,18000.0,0,North
12555,2023-08-20,C0671,Office Chair,Furniture,1,7000,4500.0,3000,West
